run_id,experiment,relative_path,dataset,dataset_condition,is_augmented,model_arm,run_status,seed,planned_steps,actual_steps,selection_file,selected_checkpoint,evaluation_count,evidence_level,missing_artifacts
run-1a603376d5d2da86,second_cc_mci_pd05_locked_lr2e4_seed2222,experiments/second_cc_mci_pd05_locked_lr2e4_seed2222,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,2222,10000,,,,4,test_record_without_selection,best_snapshot_for_paper.json
run-dda2ff06df313648,second_cc_mci_pd05_locked_lr2e4_seed3333,experiments/second_cc_mci_pd05_locked_lr2e4_seed3333,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,3333,10000,,,,4,test_record_without_selection,best_snapshot_for_paper.json
run-501f95e738174299,second_cc_pd08_gamma005_ft_100_lr2e6,experiments/second_cc_pd08_gamma005_ft_100_lr2e6,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,partial,1111,100,,,,0,config_only,best_snapshot_for_paper.json;git_info.txt
run-5d1ebaf074b60fd7,second_cc_pd08_gamma010_ft_100_lr2e6,experiments/second_cc_pd08_gamma010_ft_100_lr2e6,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,partial,1111,100,,,,0,config_only,best_snapshot_for_paper.json;git_info.txt
run-9a3c2a51bde6bfdb,second_cc_wcsg_card_final,experiments/second_cc_wcsg_card_final,second_cc,SECOND-CC-AUG,True,semantic_cross_attention,unknown,1111,10000,,,,4,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-0e32c09bc3f3a1bf,sgc_card_lm003_ls005_pd05_rw02_warmup,experiments/sgc_card_lm003_ls005_pd05_rw02_warmup,rcc_dataset_transformer_levir,rcc_dataset_transformer_levir,False,unknown,partial,1111,10000,,,,6,test_record_without_selection,best_snapshot_for_paper.json;git_info.txt
run-53d6882c6a38df56,unified_rsaca_levir_cc_seed1111,experiments/unified_rsaca/unified_rsaca_levir_cc_seed1111,levir_cc,levir_cc,False,RSACA,completed,1111,0,10000,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_levir_cc_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_levir_cc_seed1111/snapshots/unified_rsaca_levir_cc_seed1111_checkpoint_10000.pt,1,selection_and_test_record,
run-696a63c340cb9ebf,unified_rsaca_levir_cc_seed2222,experiments/unified_rsaca/unified_rsaca_levir_cc_seed2222,levir_cc,levir_cc,False,RSACA,completed,1111,0,10000,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_levir_cc_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_levir_cc_seed2222/snapshots/unified_rsaca_levir_cc_seed2222_checkpoint_8000.pt,1,selection_and_test_record,
run-a6a686ab158b4be4,unified_rsaca_levir_cc_seed3333,experiments/unified_rsaca/unified_rsaca_levir_cc_seed3333,levir_cc,levir_cc,False,RSACA,completed,1111,0,10000,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_levir_cc_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_levir_cc_seed3333/snapshots/unified_rsaca_levir_cc_seed3333_checkpoint_10000.pt,1,selection_and_test_record,
run-133123a97eedf2f7,unified_rsaca_levir_mci_seed1111,experiments/unified_rsaca/unified_rsaca_levir_mci_seed1111,levir_mci,levir_mci,False,RSACA,completed,1111,0,10000,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_levir_mci_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_levir_mci_seed1111/snapshots/unified_rsaca_levir_mci_seed1111_checkpoint_10000.pt,1,selection_and_test_record,
run-2f08c959eec6e4ec,unified_rsaca_levir_mci_seed2222,experiments/unified_rsaca/unified_rsaca_levir_mci_seed2222,levir_mci,levir_mci,False,RSACA,completed,1111,0,10000,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_levir_mci_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_levir_mci_seed2222/snapshots/unified_rsaca_levir_mci_seed2222_checkpoint_10000.pt,1,selection_and_test_record,
run-06e58e95fc233e87,unified_rsaca_levir_mci_seed3333,experiments/unified_rsaca/unified_rsaca_levir_mci_seed3333,levir_mci,levir_mci,False,RSACA,completed,1111,0,10000,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_levir_mci_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_levir_mci_seed3333/snapshots/unified_rsaca_levir_mci_seed3333_checkpoint_10000.pt,1,selection_and_test_record,
run-efb34367a7c9366d,unified_rsaca_second_cc_seed1111,experiments/unified_rsaca/unified_rsaca_second_cc_seed1111,second_cc,SECOND-CC-AUG,True,RSACA,completed,1111,0,10000,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_second_cc_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_second_cc_seed1111/snapshots/unified_rsaca_second_cc_seed1111_checkpoint_9000.pt,1,selection_and_test_record,
run-1cff54222b0a1b8b,unified_rsaca_second_cc_seed2222,experiments/unified_rsaca/unified_rsaca_second_cc_seed2222,second_cc,SECOND-CC-AUG,True,RSACA,completed,1111,0,10000,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_second_cc_seed2222/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_second_cc_seed2222/snapshots/unified_rsaca_second_cc_seed2222_checkpoint_9000.pt,1,selection_and_test_record,
run-2ee309473b3d3340,unified_rsaca_second_cc_seed3333,experiments/unified_rsaca/unified_rsaca_second_cc_seed3333,second_cc,SECOND-CC-AUG,True,RSACA,completed,1111,0,10000,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_second_cc_seed3333/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/unified_rsaca/unified_rsaca_second_cc_seed3333/snapshots/unified_rsaca_second_cc_seed3333_checkpoint_9000.pt,1,selection_and_test_record,
run-656f323e136c3d22,unified_rsaca_levir_cc_seed1111,experiments/unified_rsaca_identity_ablation/unified_rsaca_levir_cc_seed1111,levir_cc,levir_cc,False,RSACA,completed,1111,10000,10000,/root/autodl-tmp/z1zy1/experiments/unified_rsaca_identity_ablation/unified_rsaca_levir_cc_seed1111/best_snapshot_for_paper.json,/root/autodl-tmp/z1zy1/experiments/unified_rsaca_identity_ablation/unified_rsaca_levir_cc_seed1111/snapshots/unified_rsaca_levir_cc_seed1111_checkpoint_10000.pt,0,config_only,
